Experiment ID                :  onemax
Problem Type                 :  PD
Data Input File Name         :  NA
Number of Runs               :  50
Generations per Run          :  200
Population Size              :  500
Selection Method             :  2
Fitness Scaling Type         :  0
Min or Max Fitness           :  max
Crossover Type               :  1
Crossover Rate               :  1.0
Mutation Type                :  1
Mutation Rate                :  0.01
Random Number Seed           :  75982
Number of Genes/Points       :  1
Size of Genes                :  8


 R  31	 G 121	      4	      4.392	      0.243	
 R  31	 G 122	      4	      4.413	      0.232	
 R  31	 G 123	      4	      4.397	      0.236	
 R  31	 G 124	      4	      4.398	      0.251	
 R  31	 G 125	      4	      4.387	      0.241	
 R  31	 G 126	      4	      4.393	      0.249	
 R  31	 G 127	      4	      4.395	      0.239	
 R  31	 G 128	      5	      4.414	      0.233	
 R  31	 G 129	      4	      4.403	      0.247	
 R  31	 G 130	      4	      4.397	      0.252	
 R  31	 G 131	      5	      4.374	      0.246	
 R  31	 G 132	      5	      4.416	      0.242	
 R  31	 G 133	      4	      4.422	      0.223	
 R  31	 G 134	      4	      4.422	      0.235	
 R  31	 G 135	      5	      4.401	       0.24	
 R  31	 G 136	      4	       4.41	      0.245	
 R  31	 G 137	      4	      4.389	      0.243	
 R  31	 G 138	      4	      4.393	      0.254	
 R  31	 G 139	      4	      4.396	      0.221	
 R  31	 G 140	      4	      4.406	      0.247	
 R  31	 G 141	      4	      4.389	      0.248	
 R  31	 G 142	      4	      4.424	      0.214	
 R  31	 G 143	      4	      4.401	      0.241	
 R  31	 G 144	      4	       4.42	      0.246	
 R  31	 G 145	      4	      4.419	      0.231	
 R  31	 G 146	      4	      4.396	      0.244	
 R  31	 G 147	      4	      4.393	      0.239	
 R  31	 G 148	      4	      4.382	      0.259	
 R  31	 G 149	      4	      4.413	      0.235	
 R  31	 G 150	      4	      4.386	      0.239	
 R  31	 G 151	      5	      4.396	      0.248	
 R  31	 G 152	      4	      4.399	      0.228	
 R  31	 G 153	      4	      4.416	      0.237	
 R  31	 G 154	      4	      4.413	       0.23	
 R  31	 G 155	      4	      4.409	      0.234	
 R  31	 G 156	      5	      4.383	       0.24	
 R  31	 G 157	      4	      4.402	       0.24	
 R  31	 G 158	      4	       4.39	      0.244	
 R  31	 G 159	      4	      4.412	      0.234	
 R  31	 G 160	      5	       4.39	      0.237	
 R  31	 G 161	      5	      4.399	       0.24	
 R  31	 G 162	      4	      4.401	      0.238	
 R  31	 G 163	      4	      4.407	       0.23	
 R  31	 G 164	      4	        4.4	      0.238	
 R  31	 G 165	      5	      4.388	      0.245	
 R  31	 G 166	      4	      4.409	      0.235	
 R  31	 G 167	      4	       4.37	      0.258	
 R  31	 G 168	      4	      4.416	      0.231	
 R  31	 G 169	      4	        4.4	      0.239	
 R  31	 G 170	      4	      4.407	      0.236	
 R  31	 G 171	      4	      4.387	      0.248	
 R  31	 G 172	      4	      4.398	      0.241	
 R  31	 G 173	      4	      4.394	      0.243	
 R  31	 G 174	      4	       4.41	      0.243	
 R  31	 G 175	      4	      4.399	      0.234	
 R  31	 G 176	      4	      4.365	      0.241	
 R  31	 G 177	      5	      4.405	      0.249	
 R  31	 G 178	      4	        4.4	      0.236	
 R  31	 G 179	      4	      4.398	      0.227	
 R  31	 G 180	      4	      4.394	      0.237	
 R  31	 G 181	      4	      4.385	      0.243	
 R  31	 G 182	      4	      4.403	      0.238	
 R  31	 G 183	      4	      4.396	      0.233	
 R  31	 G 184	      5	      4.391	      0.243	
 R  31	 G 185	      4	      4.407	      0.243	
 R  31	 G 186	      5	      4.398	      0.233	
 R  31	 G 187	      4	      4.398	      0.256	
 R  31	 G 188	      4	      4.396	      0.235	
 R  31	 G 189	      4	      4.383	      0.247	
 R  31	 G 190	      4	      4.393	      0.237	
 R  31	 G 191	      4	      4.387	      0.244	
 R  31	 G 192	      5	      4.392	      0.257	
 R  31	 G 193	      4	      4.406	       0.24	
 R  31	 G 194	      4	      4.403	      0.243	
 R  31	 G 195	      4	      4.395	       0.25	
 R  31	 G 196	      4	      4.389	      0.245	
 R  31	 G 197	      4	       4.39	      0.249	
 R  31	 G 198	      4	      4.391	      0.249	
 R  31	 G 199	      4	      4.395	      0.247	
31  	  24
First move: 1 
Percent chance: 0.30875520132845263 0.1490088131304249 0.0 0.0035656185809973275 9.707798000730741E-5 4.226920793389731E-5 0.0 0.5385310197721841 
   RawFitness:          5.16

 R  32	 G   0	      4	      4.197	      0.291	
 R  32	 G   1	      4	      4.299	      0.287	
 R  32	 G   2	      4	      4.311	      0.274	
 R  32	 G   3	      4	      4.353	      0.255	
 R  32	 G   4	      4	      4.342	      0.259	
 R  32	 G   5	      5	      4.365	      0.258	
 R  32	 G   6	      4	      4.364	      0.241	
 R  32	 G   7	      5	      4.369	      0.239	
 R  32	 G   8	      4	       4.41	      0.224	
 R  32	 G   9	      4	      4.367	      0.244	
 R  32	 G  10	      5	      4.402	      0.251	
 R  32	 G  11	      4	      4.385	      0.234	
 R  32	 G  12	      4	      4.366	      0.251	
 R  32	 G  13	      4	      4.374	      0.241	
 R  32	 G  14	      4	      4.374	      0.232	
 R  32	 G  15	      4	      4.376	      0.255	
 R  32	 G  16	      4	      4.399	      0.226	
 R  32	 G  17	      4	      4.381	      0.222	
 R  32	 G  18	      5	      4.377	      0.236	
 R  32	 G  19	      4	      4.382	      0.225	
 R  32	 G  20	      4	      4.395	      0.228	
 R  32	 G  21	      5	      4.398	      0.235	
 R  32	 G  22	      4	      4.402	      0.234	
 R  32	 G  23	      4	      4.387	      0.236	
 R  32	 G  24	      5	      4.368	      0.247	
 R  32	 G  25	      4	      4.386	      0.238	
 R  32	 G  26	      4	      4.395	      0.237	
 R  32	 G  27	      4	      4.404	      0.216	
 R  32	 G  28	      4	      4.404	      0.243	
 R  32	 G  29	      4	      4.409	      0.211	
 R  32	 G  30	      4	      4.412	       0.22	
 R  32	 G  31	      4	      4.403	      0.225	
 R  32	 G  32	      4	      4.396	      0.217	
 R  32	 G  33	      4	      4.395	      0.228	
 R  32	 G  34	      4	      4.375	      0.239	
 R  32	 G  35	      4	      4.383	      0.227	
 R  32	 G  36	      4	      4.395	      0.219	
 R  32	 G  37	      4	      4.406	      0.226	
 R  32	 G  38	      4	      4.403	      0.216	
 R  32	 G  39	      4	      4.404	      0.227	
 R  32	 G  40	      4	      4.381	       0.23	
 R  32	 G  41	      4	      4.409	      0.219	
 R  32	 G  42	      4	      4.397	      0.223	
 R  32	 G  43	      4	      4.392	      0.227	
 R  32	 G  44	      4	      4.383	      0.237	
 R  32	 G  45	      4	      4.411	      0.219	
 R  32	 G  46	      4	      4.408	      0.217	
 R  32	 G  47	      4	      4.411	      0.221	
 R  32	 G  48	      5	       4.41	      0.224	
 R  32	 G  49	      4	      4.404	      0.216	
 R  32	 G  50	      4	      4.404	      0.219	
 R  32	 G  51	      4	      4.396	      0.226	
 R  32	 G  52	      4	      4.395	      0.223	
 R  32	 G  53	      4	      4.385	       0.22	
 R  32	 G  54	      5	       4.41	      0.217	
 R  32	 G  55	      4	       4.39	      0.225	
 R  32	 G  56	      4	      4.407	      0.227	
 R  32	 G  57	      4	      4.414	      0.222	
 R  32	 G  58	      4	      4.391	      0.237	
 R  32	 G  59	      4	      4.388	      0.235	
 R  32	 G  60	      4	      4.408	      0.216	
 R  32	 G  61	      4	      4.393	       0.23	
 R  32	 G  62	      4	      4.402	      0.222	
 R  32	 G  63	      4	      4.407	      0.224	
 R  32	 G  64	      4	      4.412	      0.208	
 R  32	 G  65	      5	      4.394	      0.228	
 R  32	 G  66	      4	      4.391	       0.24	
 R  32	 G  67	      4	      4.395	      0.223	
 R  32	 G  68	      4	      4.393	      0.217	
 R  32	 G  69	      4	      4.428	      0.214	
 R  32	 G  70	      4	      4.394	      0.222	
 R  32	 G  71	      5	        4.4	      0.227	
 R  32	 G  72	      4	      4.385	      0.231	
 R  32	 G  73	      5	      4.404	      0.221	
 R  32	 G  74	      5	      4.399	       0.22	
 R  32	 G  75	      5	      4.382	      0.224	
 R  32	 G  76	      4	      4.422	      0.202	
 R  32	 G  77	      4	      4.395	      0.217	
 R  32	 G  78	      4	      4.413	      0.231	
 R  32	 G  79	      4	      4.395	      0.214	
 R  32	 G  80	      4	      4.402	      0.207	
 R  32	 G  81	      4	      4.412	      0.221	
 R  32	 G  82	      4	      4.413	      0.216	
 R  32	 G  83	      4	      4.411	      0.206	
 R  32	 G  84	      5	      4.404	      0.221	
 R  32	 G  85	      4	      4.399	       0.22	
 R  32	 G  86	      4	      4.383	      0.237	
 R  32	 G  87	      4	      4.397	      0.236	
 R  32	 G  88	      4	       4.39	      0.229	
 R  32	 G  89	      4	      4.401	       0.22	
 R  32	 G  90	      4	      4.394	      0.237	
 R  32	 G  91	      4	      4.398	      0.212	
 R  32	 G  92	      4	      4.379	      0.228	
 R  32	 G  93	      4	      4.409	      0.218	
 R  32	 G  94	      4	       4.39	      0.225	
 R  32	 G  95	      4	      4.362	      0.232	
 R  32	 G  96	      4	      4.402	      0.224	
 R  32	 G  97	      4	      4.398	      0.238	
 R  32	 G  98	      4	      4.384	      0.236	
 R  32	 G  99	      4	      4.394	      0.231	
 R  32	 G 100	      4	      4.409	      0.218	
 R  32	 G 101	      4	      4.396	      0.225	
 R  32	 G 102	      4	      4.398	      0.226	
 R  32	 G 103	      5	       4.41	      0.241	
 R  32	 G 104	      4	      4.392	      0.223	
 R  32	 G 105	      4	      4.399	      0.229	
 R  32	 G 106	      4	      4.392	      0.221	
 R  32	 G 107	      4	        4.4	      0.231	
 R  32	 G 108	      4	      4.409	      0.228	
 R  32	 G 109	      4	      4.395	      0.224	
 R  32	 G 110	      5	      4.397	      0.225	
 R  32	 G 111	      4	      4.406	      0.215	
 R  32	 G 112	      4	      4.405	      0.228	
 R  32	 G 113	      4	      4.405	      0.233	
 R  32	 G 114	      4	      4.408	      0.209	
 R  32	 G 115	      5	      4.408	      0.222	
 R  32	 G 116	      4	      4.407	      0.214	
 R  32	 G 117	      4	      4.393	      0.234	
 R  32	 G 118	      4	        4.4	      0.228	
 R  32	 G 119	      5	      4.401	      0.225	
 R  32	 G 120	      4	      4.398	      0.226	
 R  32	 G 121	      4	      4.406	       0.22	
 R  32	 G 122	      4	      4.397	      0.232	
 R  32	 G 123	      4	      4.387	      0.236	
 R  32	 G 124	      4	      4.397	      0.221	
 R  32	 G 125	      4	      4.394	      0.227	
 R  32	 G 126	      5	       4.42	      0.224	
 R  32	 G 127	      4	      4.408	      0.231	
 R  32	 G 128	      4	      4.417	      0.218	
 R  32	 G 129	      4	        4.4	      0.227	
 R  32	 G 130	      4	      4.396	      0.218	
 R  32	 G 131	      4	      4.395	      0.235	
 R  32	 G 132	      4	      4.428	      0.215	
 R  32	 G 133	      4	      4.391	      0.229	
 R  32	 G 134	      4	      4.411	       0.22	
 R  32	 G 135	      4	      4.397	      0.218	
 R  32	 G 136	      4	      4.416	       0.21	
 R  32	 G 137	      4	      4.393	      0.235	
 R  32	 G 138	      4	      4.406	      0.227	
 R  32	 G 139	      4	      4.389	      0.225	
 R  32	 G 140	      5	      4.404	      0.235	
 R  32	 G 141	      4	      4.416	      0.225	
 R  32	 G 142	      4	      4.397	      0.221	
 R  32	 G 143	      4	      4.413	      0.224	
 R  32	 G 144	      4	      4.395	      0.237	
 R  32	 G 145	      4	      4.381	      0.226	
 R  32	 G 146	      4	      4.413	      0.218	
 R  32	 G 147	      4	      4.403	      0.217	
 R  32	 G 148	      4	       4.38	      0.227	
 R  32	 G 149	      4	      4.416	      0.211	
 R  32	 G 150	      5	      4.397	      0.228	
 R  32	 G 151	      4	      4.414	      0.221	
 R  32	 G 152	      4	      4.392	      0.227	
 R  32	 G 153	      4	        4.4	      0.232	
 R  32	 G 154	      4	       4.41	      0.217	
 R  32	 G 155	      4	        4.4	      0.234	
 R  32	 G 156	      4	      4.397	      0.223	
 R  32	 G 157	      4	      4.405	      0.233	
 R  32	 G 158	      5	      4.405	      0.213	
 R  32	 G 159	      4	      4.387	      0.237	
 R  32	 G 160	      4	      4.395	      0.217	
 R  32	 G 161	      4	       4.39	      0.233	
 R  32	 G 162	      4	      4.402	      0.222	
 R  32	 G 163	      4	      4.401	      0.218	
 R  32	 G 164	      4	      4.412	      0.231	
 R  32	 G 165	      5	        4.4	      0.228	
 R  32	 G 166	      4	      4.407	      0.231	
 R  32	 G 167	      4	      4.405	      0.221	
 R  32	 G 168	      4	      4.412	      0.207	
 R  32	 G 169	      4	      4.408	       0.23	
 R  32	 G 170	      4	      4.401	      0.237	
 R  32	 G 171	      4	       4.41	       0.23	
 R  32	 G 172	      4	      4.415	      0.218	
 R  32	 G 173	      5	      4.403	      0.222	
 R  32	 G 174	      4	      4.388	      0.234	
 R  32	 G 175	      4	      4.404	      0.225	
 R  32	 G 176	      4	      4.407	      0.223	
 R  32	 G 177	      4	      4.422	       0.21	
 R  32	 G 178	      4	      4.394	      0.236	
 R  32	 G 179	      4	      4.404	      0.213	
 R  32	 G 180	      4	      4.391	      0.229	
 R  32	 G 181	      4	      4.401	      0.228	
 R  32	 G 182	      4	        4.4	      0.209	
 R  32	 G 183	      4	      4.404	      0.217	
 R  32	 G 184	      5	      4.417	      0.227	
 R  32	 G 185	      4	       4.41	      0.228	
 R  32	 G 186	      4	      4.408	      0.214	
 R  32	 G 187	      5	       4.42	      0.224	
 R  32	 G 188	      5	      4.424	      0.228	
 R  32	 G 189	      4	      4.396	      0.223	
 R  32	 G 190	      4	      4.396	      0.227	
 R  32	 G 191	      4	      4.421	      0.221	
 R  32	 G 192	      4	      4.388	       0.23	
 R  32	 G 193	      4	      4.397	      0.224	
 R  32	 G 194	      4	      4.402	      0.211	
 R  32	 G 195	      4	      4.397	      0.224	
 R  32	 G 196	      4	      4.401	      0.224	
 R  32	 G 197	      4	      4.399	      0.227	
 R  32	 G 198	      4	      4.399	      0.226	
 R  32	 G 199	      4	      4.398	      0.227	
32  	  75
First move: 1 
Percent chance: 0.02612456679500538 0.1375736397356193 0.04470853209921074 0.7291081069998905 0.011303644361622164 0.04522962333084449 2.6855186626988887E-5 0.005925031491180503 
   RawFitness:          5.08

 R  33	 G   0	      5	      4.221	      0.298	
 R  33	 G   1	      4	      4.273	      0.281	
 R  33	 G   2	      5	      4.326	      0.285	
 R  33	 G   3	      4	      4.344	      0.259	
 R  33	 G   4	      4	      4.362	      0.253	
 R  33	 G   5	      4	      4.373	      0.252	
 R  33	 G   6	      5	      4.383	       0.25	
 R  33	 G   7	      5	      4.393	      0.238	
 R  33	 G   8	      4	      4.367	      0.232	
 R  33	 G   9	      4	      4.379	      0.238	
 R  33	 G  10	      4	      4.353	      0.248	
 R  33	 G  11	      5	      4.384	      0.231	
 R  33	 G  12	      4	       4.38	      0.233	
 R  33	 G  13	      4	      4.373	      0.244	
 R  33	 G  14	      5	      4.381	      0.241	
 R  33	 G  15	      4	      4.388	      0.242	
 R  33	 G  16	      4	      4.384	      0.223	
 R  33	 G  17	      5	      4.387	      0.248	
 R  33	 G  18	      5	      4.362	      0.242	
 R  33	 G  19	      5	      4.386	      0.243	
 R  33	 G  20	      4	      4.395	      0.238	
 R  33	 G  21	      4	      4.395	      0.228	
 R  33	 G  22	      5	      4.399	      0.222	
 R  33	 G  23	      4	      4.383	      0.234	
 R  33	 G  24	      4	      4.391	      0.226	
 R  33	 G  25	      4	      4.377	      0.262	
 R  33	 G  26	      4	      4.377	      0.246	
 R  33	 G  27	      5	      4.384	      0.236	
 R  33	 G  28	      5	      4.391	      0.232	
 R  33	 G  29	      4	      4.376	      0.233	
 R  33	 G  30	      4	      4.399	      0.235	
 R  33	 G  31	      5	      4.382	      0.237	
 R  33	 G  32	      4	      4.374	       0.23	
 R  33	 G  33	      4	      4.386	      0.221	
 R  33	 G  34	      4	       4.37	      0.232	
 R  33	 G  35	      4	      4.385	      0.236	
 R  33	 G  36	      4	      4.388	      0.237	
 R  33	 G  37	      4	      4.382	      0.241	
 R  33	 G  38	      5	      4.394	      0.238	
 R  33	 G  39	      4	       4.41	      0.226	
 R  33	 G  40	      5	      4.404	      0.224	
 R  33	 G  41	      5	       4.41	      0.227	
 R  33	 G  42	      4	      4.395	      0.225	
 R  33	 G  43	      4	      4.411	      0.221	
 R  33	 G  44	      4	       4.38	      0.231	
 R  33	 G  45	      4	      4.391	      0.228	
 R  33	 G  46	      4	      4.393	       0.24	
 R  33	 G  47	      5	      4.392	       0.23	
 R  33	 G  48	      4	      4.399	      0.243	
 R  33	 G  49	      4	      4.389	      0.227	
 R  33	 G  50	      4	      4.396	      0.235	
 R  33	 G  51	      4	      4.402	      0.225	
 R  33	 G  52	      4	      4.399	       0.22	
 R  33	 G  53	      4	      4.408	      0.232	
 R  33	 G  54	      4	      4.422	      0.223	
 R  33	 G  55	      5	      4.399	      0.224	
 R  33	 G  56	      4	      4.425	      0.224	
 R  33	 G  57	      4	      4.418	      0.235	
 R  33	 G  58	      4	      4.418	      0.216	
 R  33	 G  59	      4	      4.396	      0.222	
 R  33	 G  60	      4	      4.406	      0.231	
 R  33	 G  61	      4	      4.396	       0.23	
 R  33	 G  62	      4	      4.394	       0.22	
 R  33	 G  63	      4	      4.404	      0.221	
 R  33	 G  64	      4	      4.399	      0.236	
 R  33	 G  65	      4	      4.397	      0.225	
 R  33	 G  66	      4	      4.401	      0.219	
 R  33	 G  67	      4	      4.396	      0.236	
 R  33	 G  68	      4	      4.396	      0.231	
 R  33	 G  69	      4	      4.402	      0.237	
 R  33	 G  70	      4	      4.419	      0.224	
 R  33	 G  71	      4	      4.423	      0.217	
 R  33	 G  72	      5	      4.384	      0.229	
 R  33	 G  73	      4	      4.409	      0.223	
 R  33	 G  74	      4	      4.411	      0.227	
 R  33	 G  75	      4	      4.404	      0.222	
 R  33	 G  76	      4	      4.374	      0.233	
 R  33	 G  77	      4	      4.418	       0.22	
 R  33	 G  78	      4	        4.4	      0.212	
 R  33	 G  79	      4	      4.404	      0.221	
 R  33	 G  80	      4	      4.388	      0.231	
 R  33	 G  81	      4	      4.396	      0.226	
 R  33	 G  82	      4	      4.405	      0.222	
 R  33	 G  83	      4	      4.401	      0.228	
 R  33	 G  84	      4	      4.407	      0.215	
 R  33	 G  85	      4	      4.393	      0.234	
 R  33	 G  86	      4	      4.398	      0.224	
 R  33	 G  87	      4	      4.387	       0.22	
 R  33	 G  88	      4	        4.4	      0.227	
 R  33	 G  89	      5	      4.391	      0.235	
 R  33	 G  90	      4	      4.405	      0.229	
 R  33	 G  91	      4	      4.378	      0.229	
 R  33	 G  92	      5	      4.397	      0.225	
 R  33	 G  93	      4	      4.377	       0.23	
 R  33	 G  94	      5	      4.424	      0.221	
 R  33	 G  95	      5	      4.396	      0.243	
 R  33	 G  96	      5	      4.389	       0.24	
 R  33	 G  97	      5	      4.389	      0.247	
 R  33	 G  98	      4	      4.379	      0.243	
 R  33	 G  99	      4	      4.404	       0.24	
 R  33	 G 100	      4	      4.378	      0.246	
 R  33	 G 101	      4	      4.403	      0.232	
 R  33	 G 102	      4	      4.389	      0.244	
 R  33	 G 103	      4	      4.412	      0.232	
 R  33	 G 104	      4	      4.404	      0.237	
 R  33	 G 105	      4	      4.395	      0.234	
 R  33	 G 106	      4	      4.391	      0.242	
 R  33	 G 107	      4	      4.398	      0.264	
 R  33	 G 108	      5	      4.412	      0.235	
 R  33	 G 109	      4	      4.402	      0.236	
 R  33	 G 110	      4	       4.38	      0.239	
 R  33	 G 111	      4	      4.403	      0.234	
 R  33	 G 112	      4	      4.387	      0.243	
 R  33	 G 113	      4	      4.379	      0.247	
 R  33	 G 114	      4	      4.401	      0.238	
 R  33	 G 115	      4	      4.409	      0.235	
 R  33	 G 116	      4	      4.401	      0.242	
 R  33	 G 117	      5	        4.4	      0.249	
 R  33	 G 118	      4	      4.406	      0.243	
 R  33	 G 119	      4	      4.391	       0.25	
 R  33	 G 120	      4	      4.406	      0.243	
 R  33	 G 121	      4	      4.413	      0.235	
 R  33	 G 122	      4	      4.414	       0.24	
 R  33	 G 123	      4	      4.388	      0.253	
 R  33	 G 124	      5	      4.395	      0.246	
 R  33	 G 125	      4	      4.412	      0.241	
 R  33	 G 126	      4	      4.385	       0.24	
 R  33	 G 127	      4	      4.417	      0.237	
 R  33	 G 128	      5	      4.405	      0.242	
 R  33	 G 129	      4	      4.404	      0.238	
 R  33	 G 130	      4	      4.401	      0.251	
 R  33	 G 131	      4	      4.404	      0.239	
 R  33	 G 132	      4	      4.385	      0.251	
 R  33	 G 133	      4	      4.403	      0.236	
 R  33	 G 134	      4	        4.4	      0.233	
 R  33	 G 135	      4	       4.41	      0.236	
 R  33	 G 136	      4	      4.382	      0.237	
 R  33	 G 137	      5	      4.383	      0.252	
 R  33	 G 138	      4	      4.394	      0.249	
 R  33	 G 139	      5	      4.407	      0.244	
 R  33	 G 140	      4	      4.396	      0.241	
 R  33	 G 141	      4	      4.414	       0.24	
 R  33	 G 142	      4	      4.402	      0.251	
 R  33	 G 143	      4	      4.397	      0.256	
 R  33	 G 144	      4	      4.412	      0.237	
 R  33	 G 145	      4	      4.386	      0.242	
 R  33	 G 146	      4	       4.42	      0.244	
 R  33	 G 147	      4	      4.408	      0.243	
 R  33	 G 148	      4	      4.421	      0.231	
 R  33	 G 149	      4	      4.381	      0.231	
 R  33	 G 150	      5	      4.387	      0.234	
 R  33	 G 151	      5	       4.41	      0.251	
 R  33	 G 152	      4	      4.393	      0.242	
 R  33	 G 153	      4	      4.409	      0.233	
 R  33	 G 154	      4	      4.365	      0.252	
 R  33	 G 155	      5	      4.422	      0.243	
 R  33	 G 156	      5	      4.406	      0.244	
 R  33	 G 157	      4	      4.396	      0.232	
 R  33	 G 158	      4	      4.412	      0.228	
 R  33	 G 159	      5	      4.397	      0.239	
 R  33	 G 160	      4	      4.396	       0.25	
 R  33	 G 161	      4	      4.404	      0.243	
 R  33	 G 162	      5	      4.384	      0.247	
 R  33	 G 163	      4	      4.401	      0.251	
 R  33	 G 164	      4	      4.398	      0.241	
 R  33	 G 165	      4	      4.396	      0.232	
 R  33	 G 166	      4	      4.394	      0.241	
 R  33	 G 167	      4	      4.403	      0.239	
 R  33	 G 168	      4	      4.413	      0.234	
 R  33	 G 169	      4	      4.406	      0.242	
 R  33	 G 170	      4	      4.399	      0.238	
 R  33	 G 171	      4	       4.41	      0.241	
 R  33	 G 172	      4	      4.381	      0.238	
 R  33	 G 173	      4	      4.388	      0.244	
 R  33	 G 174	      5	      4.404	      0.253	
 R  33	 G 175	      5	      4.403	       0.24	
 R  33	 G 176	      4	      4.403	      0.237	
 R  33	 G 177	      4	      4.426	      0.233	
 R  33	 G 178	      4	      4.392	      0.241	
 R  33	 G 179	      4	      4.396	       0.25	
 R  33	 G 180	      4	      4.398	      0.231	
 R  33	 G 181	      4	      4.371	      0.257	
 R  33	 G 182	      4	      4.408	      0.224	
 R  33	 G 183	      4	      4.399	       0.24	
 R  33	 G 184	      4	      4.383	      0.248	
 R  33	 G 185	      4	      4.395	      0.229	
 R  33	 G 186	      4	      4.397	      0.238	
 R  33	 G 187	      4	      4.399	      0.251	
 R  33	 G 188	      4	      4.403	      0.236	
 R  33	 G 189	      5	      4.413	       0.23	
 R  33	 G 190	      4	      4.381	      0.241	
 R  33	 G 191	      4	      4.405	      0.253	
 R  33	 G 192	      4	      4.401	      0.241	
 R  33	 G 193	      4	      4.404	      0.245	
 R  33	 G 194	      5	      4.389	      0.244	
 R  33	 G 195	      4	      4.413	      0.231	
 R  33	 G 196	      4	      4.385	       0.25	
 R  33	 G 197	      5	      4.392	      0.243	
 R  33	 G 198	      4	      4.401	      0.238	
 R  33	 G 199	      4	       4.42	      0.242	
33  	 128
First move: 1 
Percent chance: NaN NaN NaN NaN NaN NaN NaN NaN 
   RawFitness:          5.16

 R  34	 G   0	      4	      4.207	      0.293	
 R  34	 G   1	      4	      4.265	      0.271	
 R  34	 G   2	      4	      4.324	      0.263	
 R  34	 G   3	      4	      4.335	      0.256	
 R  34	 G   4	      4	      4.344	      0.268	
 R  34	 G   5	      4	      4.344	      0.241	
 R  34	 G   6	      4	      4.364	      0.245	
 R  34	 G   7	      4	      4.341	      0.259	
 R  34	 G   8	      5	      4.364	      0.252	
 R  34	 G   9	      4	      4.378	      0.229	
 R  34	 G  10	      5	      4.364	      0.236	
 R  34	 G  11	      4	      4.394	      0.248	
 R  34	 G  12	      4	      4.364	      0.242	
 R  34	 G  13	      4	      4.383	      0.244	
 R  34	 G  14	      4	      4.367	      0.239	
 R  34	 G  15	      4	      4.349	      0.257	
 R  34	 G  16	      4	      4.378	      0.235	
 R  34	 G  17	      4	       4.39	      0.239	
 R  34	 G  18	      5	      4.377	      0.235	
 R  34	 G  19	      5	      4.375	      0.239	
 R  34	 G  20	      4	       4.38	      0.237	
 R  34	 G  21	      5	      4.393	       0.24	
 R  34	 G  22	      4	      4.374	      0.246	
 R  34	 G  23	      5	      4.371	      0.248	
 R  34	 G  24	      4	      4.383	      0.236	
 R  34	 G  25	      5	      4.374	      0.253	
 R  34	 G  26	      4	      4.368	      0.233	
 R  34	 G  27	      5	      4.386	      0.236	
 R  34	 G  28	      4	       4.35	       0.24	
 R  34	 G  29	      5	      4.372	      0.244	
 R  34	 G  30	      4	      4.364	       0.25	
 R  34	 G  31	      4	      4.387	      0.237	
 R  34	 G  32	      4	      4.403	      0.222	
 R  34	 G  33	      4	       4.38	       0.23	
 R  34	 G  34	      4	      4.395	      0.238	
 R  34	 G  35	      4	      4.381	       0.24	
 R  34	 G  36	      5	      4.414	      0.215	
 R  34	 G  37	      4	       4.38	      0.234	
 R  34	 G  38	      5	      4.378	      0.229	
 R  34	 G  39	      4	      4.402	      0.232	
 R  34	 G  40	      5	      4.397	      0.241	
 R  34	 G  41	      4	      4.408	      0.225	
 R  34	 G  42	      4	      4.403	      0.213	
 R  34	 G  43	      5	      4.386	      0.238	
 R  34	 G  44	      5	      4.393	       0.24	
 R  34	 G  45	      4	      4.406	      0.228	
 R  34	 G  46	      5	      4.386	      0.228	
 R  34	 G  47	      4	      4.411	       0.23	
 R  34	 G  48	      4	      4.398	       0.24	
 R  34	 G  49	      5	      4.402	      0.235	
 R  34	 G  50	      4	      4.395	      0.237	
 R  34	 G  51	      4	      4.391	      0.222	
 R  34	 G  52	      4	      4.382	      0.236	
 R  34	 G  53	      4	      4.411	      0.235	
 R  34	 G  54	      4	      4.403	      0.229	
 R  34	 G  55	      4	      4.394	      0.244	
 R  34	 G  56	      4	      4.409	      0.244	
 R  34	 G  57	      4	      4.386	      0.244	
 R  34	 G  58	      5	      4.414	      0.237	
 R  34	 G  59	      4	      4.399	      0.235	
 R  34	 G  60	      5	      4.412	      0.243	
 R  34	 G  61	      4	      4.394	       0.25	
 R  34	 G  62	      4	      4.385	      0.225	
 R  34	 G  63	      4	        4.4	      0.254	
 R  34	 G  64	      4	      4.395	      0.242	
 R  34	 G  65	      4	      4.388	      0.241	
 R  34	 G  66	      4	       4.41	      0.236	
 R  34	 G  67	      4	      4.398	      0.248	
 R  34	 G  68	      4	      4.403	      0.233	
 R  34	 G  69	      5	      4.408	      0.246	
 R  34	 G  70	      4	      4.396	      0.236	
 R  34	 G  71	      4	      4.414	       0.23	
 R  34	 G  72	      4	      4.396	      0.238	
 R  34	 G  73	      4	      4.412	      0.242	
 R  34	 G  74	      5	       4.42	      0.238	
 R  34	 G  75	      4	      4.408	      0.232	
 R  34	 G  76	      4	      4.396	      0.243	
 R  34	 G  77	      4	      4.398	      0.241	
 R  34	 G  78	      4	      4.403	      0.244	
 R  34	 G  79	      4	      4.397	      0.231	
 R  34	 G  80	      4	      4.389	      0.256	
 R  34	 G  81	      4	      4.391	      0.257	
 R  34	 G  82	      4	      4.399	      0.244	
 R  34	 G  83	      4	      4.392	      0.241	
 R  34	 G  84	      5	      4.423	      0.234	
